States,RRP
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.16
TAS,0.22
TAS,0.22
TAS,0.18
TAS,0.17
TAS,0.16
TAS,0.17
TAS,0.16
TAS,0.16
TAS,0.16
TAS,0.16
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.14
TAS,0.16
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.18
TAS,0.18
TAS,0.16
TAS,0.16
TAS,7.92
TAS,0.18
TAS,0.14
TAS,-0.01
TAS,-0.01
TAS,-0.01
TAS,-0.01
TAS,0.14
TAS,8.06
TAS,8.06
TAS,0.18
TAS,0.53
TAS,-0.01
TAS,-1.88
TAS,-1.9
TAS,-1.88
TAS,-1.9
TAS,-6.15
TAS,-19.87
TAS,-20.24
TAS,-1.9
TAS,-1.9
TAS,-1.9
TAS,-1.97
TAS,-1.97
TAS,-1.97
TAS,-1.98
TAS,-1.98
TAS,-1.98
TAS,-1.98
TAS,-1.98
TAS,-1.98
TAS,1.12
TAS,1.12
TAS,118.43
TAS,0.0
TAS,0.15
TAS,-1.96
TAS,-0.09
TAS,-0.88
TAS,-1.88
TAS,-1.91
TAS,-1.97
TAS,-1.96
TAS,-1.84
TAS,-0.89
TAS,-1.97
TAS,-0.9
TAS,-1.91
TAS,-15.79
TAS,-5.93
TAS,-2.21
TAS,-2.21
TAS,-11.83
TAS,-4.17
TAS,-16.94
TAS,-1.96
TAS,-0.88
TAS,-1.96
TAS,-2.92
TAS,-2.02
TAS,-14.74
TAS,-14.88
TAS,-14.78
TAS,-1.96
TAS,-1.88
TAS,-0.2
TAS,-4.86
TAS,-1.92
TAS,-6.53
TAS,119.9
TAS,-2.12
TAS,-16.15
TAS,-1.1
TAS,-1.9
TAS,-6.4
TAS,-1.9
TAS,-1.9
TAS,-16.18
TAS,-15.27
TAS,-4.4
TAS,-4.4
TAS,-4.4
TAS,-6.4
TAS,-4.4
TAS,-4.4
TAS,-6.22
TAS,-6.22
TAS,-3.3
TAS,-2.36
TAS,-3.35
TAS,-5.99
TAS,-7.21
TAS,-6.63
TAS,-47.53
TAS,-48.97
TAS,-7.44
TAS,-8.75
TAS,-7.6
TAS,-5.38
TAS,-2.55
TAS,-2.41
TAS,-1.94
TAS,-2.0
TAS,-4.57
TAS,-3.79
TAS,-3.24
TAS,-1.92
TAS,-1.9
TAS,-1.9
TAS,-2.92
TAS,-1.96
TAS,-0.85
TAS,-0.72
TAS,-0.25
TAS,0.12
TAS,-1.95
TAS,-0.84
TAS,0.04
TAS,0.04
TAS,52.14
TAS,85.82
TAS,99.71
TAS,105.61
TAS,120.68
TAS,95.86
TAS,125.49
TAS,150.26
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,206.25
TAS,150.26
TAS,121.17
TAS,226.26
TAS,150.26
TAS,150.26
TAS,150.28
TAS,150.28
TAS,150.28
TAS,150.28
TAS,150.45
TAS,150.28
TAS,147.79
TAS,133.26
TAS,141.05
TAS,122.03
TAS,148.53
TAS,116.38
TAS,116.38
TAS,116.67
TAS,105.61
TAS,104.21
TAS,120.23
TAS,121.18
TAS,121.18
TAS,120.55
TAS,120.23
TAS,120.23
TAS,108.35
TAS,116.79
TAS,108.39
TAS,117.66
TAS,104.19
TAS,101.07
TAS,120.24
TAS,118.57
TAS,108.59
TAS,100.47
TAS,99.45
TAS,99.4
TAS,118.2
TAS,109.02
TAS,108.29
TAS,100.04
TAS,100.87
TAS,99.05
TAS,113.05
TAS,120.87
TAS,120.56
TAS,106.79
TAS,120.56
TAS,120.24
TAS,121.49
TAS,123.72
TAS,108.13
TAS,100.3
TAS,93.88
TAS,109.71
TAS,100.76
TAS,110.47
TAS,101.21
TAS,101.31
TAS,98.87
TAS,95.24
TAS,121.18
TAS,120.87
TAS,120.87
TAS,98.28
TAS,120.87
TAS,97.54
TAS,110.98
TAS,110.07
TAS,120.87
TAS,120.87
TAS,120.25
TAS,92.69
TAS,120.87
TAS,98.54
TAS,96.62
TAS,93.52
TAS,80.47
TAS,74.96
TAS,95.39
TAS,75.15
TAS,93.46
TAS,70.1
TAS,72.25
TAS,72.93
TAS,75.15
TAS,75.15
TAS,75.35
TAS,68.82
TAS,68.87
TAS,67.14
TAS,68.49
TAS,75.35
TAS,67.13
TAS,65.18
TAS,66.43
TAS,65.84
TAS,48.49
TAS,68.85
TAS,63.92
TAS,64.38
TAS,64.91
TAS,50.63
TAS,64.25
TAS,62.03
TAS,50.81
TAS,65.01
TAS,47.56
TAS,46.46
TAS,46.58
TAS,50.8
TAS,49.99
TAS,46.51
TAS,66.51
TAS,50.21
TAS,58.45
TAS,50.97
TAS,58.14
TAS,61.5
TAS,58.13
TAS,58.25
TAS,56.03
TAS,58.41
TAS,58.9
TAS,58.89
TAS,59.48
TAS,64.41
TAS,50.13
TAS,58.08
TAS,63.91
TAS,61.73
TAS,64.56
TAS,75.54
TAS,65.41
TAS,75.54
TAS,75.74
TAS,67.97
TAS,68.31
TAS,70.06
TAS,70.43
TAS,76.14
TAS,72.21
TAS,59.1
TAS,71.68
TAS,72.34
TAS,70.87
TAS,53.45
TAS,47.97
TAS,47.98
TAS,34.6
TAS,3.79
TAS,48.31
TAS,150.26
TAS,12.9
TAS,7.82
TAS,21.11
TAS,7.16
TAS,7.16
TAS,7.16
TAS,7.16
TAS,7.16
TAS,-1.88
TAS,0.14
TAS,0.26
TAS,0.24
TAS,0.24
TAS,0.24
TAS,0.24
TAS,0.28
TAS,7.28
TAS,7.28
TAS,7.31
TAS,7.28
TAS,7.28
TAS,7.28
TAS,7.28
TAS,7.28
TAS,7.28
TAS,7.28
TAS,7.26
TAS,7.26
TAS,7.27
TAS,7.27
TAS,7.27
TAS,7.26
TAS,7.26
TAS,7.26
TAS,7.28
TAS,-1.88
TAS,-1.88
TAS,-1.84
TAS,-1.86
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.87
TAS,-1.85
TAS,-1.87
TAS,-1.88
TAS,-1.86
TAS,-1.84
TAS,-1.84
TAS,-1.83
TAS,-1.83
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,-1.4
TAS,-1.83
TAS,-1.84
TAS,-1.84
TAS,-1.72
TAS,-1.72
TAS,-1.84
TAS,-1.85
TAS,-1.85
TAS,-1.85
TAS,-1.68
TAS,-1.84
TAS,-1.85
TAS,-1.84
TAS,0.22
TAS,-1.86
TAS,-1.87
TAS,-1.86
TAS,-1.85
TAS,-1.83
TAS,-1.85
TAS,-1.85
TAS,-1.87
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.87
TAS,-1.87
TAS,-1.88
TAS,-1.88
TAS,-1.86
TAS,-1.88
TAS,-1.88
TAS,-1.86
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.86
TAS,-1.88
TAS,-1.88
TAS,-1.86
TAS,-1.85
TAS,-1.85
TAS,-1.84
TAS,-1.9
TAS,-1.9
TAS,-1.92
TAS,-1.86
TAS,-1.84
TAS,-1.84
TAS,-1.86
TAS,-1.84
TAS,-1.8
TAS,0.21
TAS,0.33
TAS,8.49
TAS,0.63
TAS,47.97
TAS,58.84
TAS,63.34
TAS,78.58
TAS,91.78
TAS,75.74
TAS,121.81
TAS,121.26
TAS,120.23
TAS,88.94
TAS,120.57
TAS,78.31
TAS,123.08
TAS,0.05
TAS,136.18
TAS,205.08
TAS,227.86
TAS,152.4
TAS,206.49
TAS,156.11
TAS,150.45
TAS,160.38
TAS,161.58
TAS,159.96
TAS,161.31
TAS,160.81
TAS,164.12
TAS,150.29
TAS,150.28
TAS,150.26
TAS,134.78
TAS,132.08
TAS,127.72
TAS,124.62
TAS,122.24
TAS,125.09
TAS,125.95
TAS,125.7
TAS,126.13
TAS,183.99
TAS,150.26
TAS,117.55
TAS,108.76
TAS,89.62
TAS,87.77
TAS,96.5
TAS,120.23
TAS,121.49
TAS,121.49
TAS,121.18
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,120.23
TAS,86.2
TAS,76.54
TAS,74.9
TAS,85.33
TAS,96.5
TAS,85.0
TAS,76.34
TAS,88.92
TAS,76.46
TAS,78.58
TAS,90.64
TAS,122.12
TAS,121.81
TAS,86.42
TAS,85.03
TAS,73.47
TAS,75.94
TAS,85.1
TAS,76.5
TAS,75.98
TAS,74.31
TAS,75.29
TAS,74.25
TAS,74.97
TAS,75.36
TAS,64.5
TAS,65.0
TAS,65.28
TAS,75.35
TAS,89.54
TAS,74.2
TAS,63.94
TAS,65.21
TAS,63.94
TAS,58.03
TAS,50.56
TAS,46.73
TAS,49.67
TAS,49.75
TAS,48.95
TAS,56.4
TAS,51.84
TAS,55.39
TAS,51.94
TAS,51.12
TAS,51.25
TAS,61.78
TAS,71.65
TAS,62.03
TAS,61.35
TAS,51.58
TAS,55.78
TAS,55.36
TAS,57.23
TAS,58.21
TAS,56.8
TAS,59.17
TAS,54.34
TAS,59.63
TAS,59.38
TAS,60.08
TAS,58.54
TAS,27.45
TAS,26.76
TAS,25.25
TAS,25.74
TAS,26.05
TAS,25.89
TAS,25.14
TAS,23.91
TAS,25.31
TAS,25.51
TAS,20.04
TAS,20.09
TAS,25.24
TAS,21.32
TAS,25.17
TAS,25.29
TAS,25.09
TAS,24.9
TAS,24.97
TAS,25.14
TAS,23.58
TAS,23.52
TAS,17.72
TAS,23.22
TAS,23.21
TAS,23.28
TAS,23.34
TAS,23.4
TAS,23.4
TAS,24.95
TAS,24.96
TAS,25.06
TAS,23.39
TAS,25.02
TAS,23.97
TAS,25.16
TAS,25.25
TAS,26.03
TAS,21.96
TAS,23.83
TAS,25.16
TAS,25.02
TAS,24.9
TAS,24.55
TAS,23.3
TAS,24.57
TAS,26.0
TAS,25.35
TAS,20.45
TAS,20.45
TAS,20.49
TAS,20.44
TAS,15.26
TAS,0.41
TAS,0.19
TAS,0.12
TAS,0.19
TAS,0.19
TAS,-1.49
TAS,-1.86
TAS,-2.13
TAS,-2.13
TAS,-1.9
TAS,-1.9
TAS,-1.9
TAS,-1.9
TAS,-1.9
TAS,-1.9
TAS,-1.92
TAS,-1.9
TAS,-1.9
TAS,-1.91
TAS,-1.91
TAS,-1.91
TAS,-1.87
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.9
TAS,-1.9
TAS,-1.88
TAS,-1.88
TAS,-1.9
TAS,-1.89
TAS,-1.9
TAS,-1.9
TAS,-1.88
TAS,-1.88
TAS,-1.88
TAS,-1.68
TAS,0.04
TAS,-1.88
TAS,-1.88
TAS,-0.77
TAS,-1.88
TAS,-1.9
TAS,-1.9
TAS,-1.88
TAS,-1.61
TAS,-1.12
TAS,-1.9
TAS,-1.62
TAS,-1.9
TAS,-1.9
TAS,-0.93
TAS,-0.99
TAS,-0.93
TAS,0.12
TAS,-0.93
TAS,-1.88
TAS,-1.4
TAS,-0.93
TAS,-0.93
TAS,-4.2
TAS,-1.39
TAS,-1.39
TAS,0.04
TAS,0.04
TAS,0.42
TAS,1.08
TAS,-0.99
TAS,-4.55
TAS,-1.87
TAS,-1.87
TAS,-1.3
TAS,-3.02
TAS,-1.27
TAS,-1.3
TAS,-1.3
TAS,-1.3
TAS,-0.36
TAS,-0.97
TAS,-0.97
TAS,-1.3
TAS,-1.3
TAS,-3.99
TAS,-1.3
TAS,-0.48
TAS,-3.99
TAS,-3.99
TAS,-1.85
TAS,-3.99
TAS,-3.37
TAS,-0.36
TAS,-2.37
TAS,-0.91
TAS,-1.41
TAS,-0.91
TAS,-1.94
TAS,-0.92
TAS,-0.91
TAS,-0.91
TAS,-1.94
TAS,-1.95
TAS,-1.94
TAS,-1.94
TAS,-1.93
TAS,-1.94
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,-1.86
TAS,-0.86
TAS,0.1
TAS,0.1
TAS,0.1
TAS,0.1
TAS,-31.4
TAS,-1.95
TAS,0.04
TAS,-1.92
TAS,0.04
TAS,0.14
TAS,15.78
TAS,12.08
TAS,-1.9
TAS,42.43
TAS,-1.9
TAS,35.18
TAS,0.22
TAS,0.22
TAS,0.24
TAS,0.25
TAS,38.75
TAS,40.23
TAS,8.14
TAS,8.15
TAS,35.54
TAS,32.38
TAS,44.51
TAS,40.11
TAS,57.78
TAS,1.89
TAS,3.95
TAS,1.47
TAS,0.43
TAS,0.43
TAS,0.36
TAS,0.23
TAS,0.23
TAS,0.23
TAS,0.23
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.23
TAS,0.22
TAS,0.22
TAS,0.23
TAS,0.19
TAS,-0.96
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,0.22
TAS,7.82
TAS,3.75
TAS,0.22
TAS,10.75
TAS,0.22
TAS,0.22
TAS,6.17
TAS,20.06
TAS,23.04
TAS,20.11
TAS,9.41
TAS,0.22
TAS,0.22
TAS,0.22
TAS,-0.96
TAS,0.62
TAS,0.76
TAS,0.11
TAS,20.1
TAS,20.11
TAS,20.71
TAS,20.5
TAS,9.0
TAS,-1.78
TAS,4.36
TAS,8.77
TAS,8.78
TAS,9.16
TAS,16.49
TAS,10.76
TAS,14.02
TAS,14.85
TAS,18.02
TAS,15.58
TAS,15.06
TAS,21.31
TAS,20.22
TAS,20.06
TAS,20.06
TAS,9.12
TAS,20.08
TAS,19.76
TAS,-1.86
TAS,20.11
TAS,20.11
TAS,20.08
TAS,16.77
TAS,-13.63
TAS,10.15
TAS,9.93
TAS,9.47
TAS,2.08
TAS,20.08
TAS,20.08
TAS,20.08
TAS,7.08
TAS,7.08
TAS,0.21
TAS,7.04
TAS,-28.71
TAS,0.18
TAS,7.08
TAS,7.04
TAS,7.08
TAS,7.14
TAS,7.14
TAS,7.14
TAS,23.11
TAS,0.22
TAS,-39.73
TAS,-31.15
TAS,-20.66
TAS,25.91
TAS,0.22
TAS,0.08
TAS,0.22
TAS,0.08
TAS,0.22
TAS,0.08
TAS,-1.94
TAS,0.08
TAS,0.08
TAS,0.08
TAS,0.08
TAS,0.08
TAS,-20.5
TAS,-18.81
TAS,-18.83
TAS,0.04
TAS,0.04
TAS,-20.82
TAS,0.04
TAS,0.22
TAS,0.22
TAS,0.18
TAS,0.0
TAS,0.04
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.82
TAS,0.0
TAS,-1.92
TAS,-2.96
TAS,-1.92
TAS,-0.19
TAS,0.04
TAS,-1.92
TAS,0.04
TAS,-1.61
TAS,0.09
TAS,0.11
TAS,1.33
TAS,1.69
TAS,0.7
TAS,2.75
TAS,-0.14
TAS,-1.89
TAS,-1.96
TAS,0.0
TAS,0.0
TAS,0.0
TAS,8.36
TAS,8.63
TAS,0.06
TAS,0.08
TAS,8.78
TAS,9.0
TAS,1.06
TAS,9.02
TAS,-2.88
TAS,-8.69
TAS,-12.39
TAS,-1.96
TAS,-2.96
TAS,-20.82
TAS,-1.96
TAS,-46.73
TAS,-36.14
TAS,-1.96
TAS,-1.92
TAS,-0.88
TAS,0.05
TAS,-0.94
TAS,-1.88
TAS,1.12
TAS,1.12
TAS,0.08
TAS,0.05
TAS,-1.88
TAS,-1.88
TAS,0.09
TAS,-1.82
TAS,-1.82
TAS,-1.82
TAS,-1.65
TAS,-1.88
TAS,-1.82
TAS,-1.82
TAS,-1.82
TAS,-1.82
TAS,-1.82
TAS,-1.82
TAS,-1.43
TAS,-0.88
TAS,-0.97
TAS,-0.9
TAS,-0.97
TAS,-0.9
TAS,-0.88
TAS,-0.84
TAS,-0.88
TAS,0.18
TAS,2.04
TAS,2.08
TAS,2.08
TAS,2.08
TAS,3.12
TAS,2.12
TAS,3.12
TAS,2.12
TAS,3.12
TAS,120.22
TAS,0.06
TAS,0.16
TAS,0.06
TAS,0.06
TAS,0.16
TAS,1.06
TAS,1.06
TAS,0.84
TAS,0.12
TAS,0.11
TAS,2.06
TAS,2.06
TAS,2.12
TAS,3.12
TAS,3.12
TAS,3.12
TAS,9.36
TAS,9.13
TAS,8.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,13.97
TAS,0.12
TAS,9.08
TAS,7.07
TAS,7.08
TAS,12.43
TAS,0.22
TAS,0.06
TAS,1.12
TAS,2.12
TAS,2.12
TAS,2.12
TAS,0.12
TAS,2.12
TAS,2.12
TAS,7.16
TAS,0.06
TAS,-1.93
TAS,0.11
TAS,27.85
TAS,68.59
TAS,70.06
TAS,0.1
TAS,0.15
TAS,0.25
TAS,47.69
TAS,46.44
TAS,20.15
TAS,0.33
TAS,26.38
TAS,21.9
TAS,42.54
TAS,23.37
TAS,80.46
TAS,59.09
TAS,24.77
TAS,65.81
TAS,62.55
TAS,66.78
TAS,66.04
TAS,60.14
TAS,53.09
TAS,45.28
TAS,57.61
TAS,97.91
TAS,67.17
TAS,57.51
TAS,111.83
TAS,71.54
TAS,123.76
TAS,150.26
TAS,123.08
TAS,121.15
TAS,111.72
TAS,99.83
TAS,76.96
TAS,102.03
TAS,89.24
TAS,54.27
TAS,65.25
TAS,82.61
TAS,52.67
TAS,53.03
TAS,78.29
TAS,48.81
TAS,66.28
TAS,65.11
TAS,74.33
TAS,72.3
TAS,78.08
TAS,78.08
TAS,73.49
TAS,88.31
TAS,85.3
TAS,85.33
TAS,78.31
TAS,86.2
TAS,84.49
TAS,83.97
TAS,85.03
TAS,82.38
TAS,84.7
TAS,88.67
TAS,91.59
TAS,73.5
TAS,72.17
TAS,59.95
TAS,60.65
TAS,58.52
TAS,1.06
TAS,0.19
TAS,0.19
TAS,0.22
TAS,1.06
TAS,53.98
TAS,101.96
TAS,61.37
TAS,46.02
TAS,45.9
TAS,1.19
TAS,1.19
TAS,1.06
TAS,1.19
TAS,45.79
TAS,45.79
TAS,1.19
TAS,54.65
TAS,55.77
TAS,70.44
TAS,1.19
TAS,48.4
TAS,45.9
TAS,30.96
TAS,1.19
TAS,0.22
TAS,0.22
TAS,0.19
TAS,0.22
TAS,0.22
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.22
TAS,0.22
TAS,0.22
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,21.21
TAS,20.11
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,1.19
TAS,17.64
TAS,1.19
TAS,1.19
TAS,1.06
TAS,17.94
TAS,17.77
TAS,8.21
TAS,8.19
TAS,0.22
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.19
TAS,0.18
TAS,0.18
TAS,0.1
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.18
TAS,0.19
TAS,0.19
TAS,7.19
TAS,7.16
TAS,7.16
TAS,7.16
TAS,7.19
TAS,7.19
TAS,7.19
TAS,7.19
TAS,7.19
TAS,7.19
TAS,7.2
TAS,7.2
TAS,7.2
TAS,7.25
TAS,7.2
TAS,7.2
TAS,7.19
TAS,8.12
TAS,7.63
TAS,8.15
TAS,8.15
TAS,8.12
TAS,8.12
TAS,8.1
TAS,7.32
TAS,17.86
TAS,8.08
TAS,7.19
TAS,7.13
TAS,7.13
TAS,5.83
TAS,-1.31
TAS,-26.01
TAS,-31.06
TAS,-38.62
TAS,-39.99
TAS,-41.12
TAS,-39.72
TAS,-39.11
TAS,-39.88
TAS,-39.45
TAS,0.04
TAS,0.05
TAS,0.08
TAS,0.09
TAS,0.14
TAS,1.06
TAS,0.1
TAS,7.04
TAS,9.08
TAS,2.06
TAS,1.06
TAS,1.06
TAS,0.14
TAS,0.87
TAS,1.05
TAS,0.09
TAS,0.09
TAS,1.06
TAS,2.06
TAS,0.08
TAS,0.09
TAS,2.06
TAS,2.06
TAS,10.08
TAS,2.06
TAS,2.26
TAS,6.58
TAS,10.06
TAS,2.06
TAS,10.08
TAS,2.06
TAS,10.08
TAS,118.78
TAS,110.66
TAS,118.77
TAS,10.08
TAS,10.08
TAS,7.04
TAS,2.06
TAS,0.08
TAS,0.1
TAS,2.06
TAS,10.08
TAS,2.02
TAS,2.06
TAS,1.58
TAS,1.67
TAS,0.58
TAS,0.94
TAS,2.06
TAS,0.1
TAS,0.1
TAS,0.1
TAS,0.1
TAS,0.08
TAS,0.1
TAS,0.08
TAS,0.1
TAS,0.08
TAS,0.08
TAS,0.08
TAS,0.1
TAS,0.1
TAS,0.08
TAS,0.08
TAS,0.1
TAS,0.1
TAS,0.08
TAS,6.57
TAS,6.57
TAS,7.05
TAS,6.84
TAS,8.05
TAS,0.04
TAS,1.06
TAS,2.06
TAS,0.06
TAS,1.06
TAS,1.06
TAS,0.05
TAS,0.06
TAS,0.05
TAS,3.06
TAS,1.07
TAS,1.07
TAS,0.07
TAS,0.07
TAS,0.07
TAS,2.06
TAS,2.06
TAS,0.08
TAS,0.09
TAS,2.06
TAS,0.08
TAS,-0.02
TAS,0.07
TAS,0.07
TAS,-0.12
TAS,0.13
TAS,0.08
TAS,0.07
TAS,0.04
TAS,0.07
TAS,0.07
TAS,0.08
TAS,0.01
TAS,0.01
TAS,3.65
TAS,9.05
TAS,7.04
TAS,7.13
TAS,7.13
TAS,7.13
TAS,7.13
TAS,13.47
TAS,6.99
TAS,7.03
TAS,7.08
TAS,7.14
TAS,60.05
TAS,22.79
TAS,7.06
TAS,7.13
TAS,7.2
TAS,33.21
TAS,45.45
TAS,42.71
TAS,45.79
TAS,45.41
TAS,45.56
TAS,45.67
TAS,45.67
TAS,46.02
TAS,52.51
TAS,57.39
TAS,58.38
TAS,53.01
TAS,46.78
TAS,47.44
TAS,46.37
TAS,29.9
TAS,46.61
TAS,45.26
TAS,37.46
TAS,44.81
TAS,25.62
TAS,25.45
TAS,25.33
TAS,25.47
TAS,25.65
TAS,25.75
TAS,23.5
TAS,22.95
TAS,23.51
TAS,23.34
TAS,17.91
TAS,23.44
TAS,27.69
TAS,25.66
TAS,22.25
TAS,20.49
TAS,20.09
TAS,17.78
TAS,23.15
TAS,20.11
TAS,21.29
TAS,21.28
TAS,20.16
TAS,17.44
TAS,17.77
TAS,1.22
TAS,8.23
TAS,0.19
TAS,0.12
TAS,0.12
TAS,-0.01
TAS,0.0
TAS,0.12
TAS,0.12
TAS,0.14
TAS,0.15
TAS,0.19
TAS,0.32
TAS,4.91
TAS,4.34
TAS,0.12
TAS,0.06
TAS,0.06
TAS,6.24
TAS,7.13
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.12
TAS,0.12
TAS,2.06
TAS,0.2
TAS,7.08
TAS,0.21
TAS,0.21
TAS,0.06
TAS,0.12
TAS,0.12
TAS,-1.84
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.93
TAS,-1.96
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.92
TAS,-1.96
TAS,-2.9
TAS,-41.61
TAS,-42.07
TAS,-1.96
TAS,-2.9
TAS,-2.9
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,-1.96
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,-1.84
TAS,0.06
TAS,0.12
TAS,1.06
TAS,1.06
TAS,1.06
TAS,0.12
TAS,0.12
TAS,1.06
TAS,1.06
TAS,1.06
TAS,1.06
TAS,0.12
TAS,0.12
TAS,0.12
TAS,0.08
TAS,0.09
TAS,2.1
TAS,1.1
TAS,2.1
TAS,2.1
TAS,0.1
TAS,0.1
TAS,0.07
TAS,0.07
TAS,0.07
TAS,0.07
TAS,0.06
TAS,0.07
TAS,0.11
TAS,0.11
TAS,2.08
TAS,2.08
TAS,0.11
TAS,0.07
TAS,0.0
TAS,0.0
TAS,-20.93
TAS,-3.86
TAS,-0.2
TAS,-3.85
TAS,-19.48
TAS,0.06
TAS,0.11
TAS,0.1
TAS,0.06
TAS,0.06
TAS,-35.16
TAS,-34.38
TAS,-35.85
TAS,0.06
TAS,1.07
TAS,0.07
TAS,2.06
TAS,0.06
TAS,0.07
TAS,0.08
TAS,0.09
TAS,0.06
TAS,0.07
TAS,0.06
TAS,-0.92
TAS,-40.92
TAS,0.06
TAS,0.06
TAS,0.07
TAS,0.06
TAS,0.06
TAS,0.06
TAS,0.06
TAS,2.07
TAS,2.07
TAS,3.07
TAS,3.07
TAS,2.06
TAS,2.07
TAS,2.07
TAS,0.1
TAS,3.07
TAS,0.1
TAS,2.07
TAS,2.01
TAS,0.1
TAS,2.07
TAS,-1.24
TAS,-1.24
TAS,-0.91
TAS,-2.17
TAS,-0.96
TAS,-47.56
TAS,-0.95
TAS,-0.9
TAS,-47.77
TAS,-0.96
TAS,0.1
TAS,2.1
TAS,0.05
TAS,-0.95
TAS,-1.37
TAS,1.05
TAS,-41.85
TAS,-41.96
TAS,-50.0
TAS,-47.32
TAS,-49.07
TAS,-46.22
TAS,-49.18
TAS,-48.54
TAS,-50.0
TAS,-49.46
TAS,-49.84
TAS,-50.0
TAS,-3.14
TAS,-0.96
TAS,-50.0
TAS,-50.0
TAS,-50.0
TAS,-50.0
TAS,-8.87
TAS,-4.41
TAS,-50.0
TAS,-50.0
TAS,-50.0
TAS,-18.43
TAS,-4.41
TAS,-13.78
TAS,-12.48
TAS,-0.9
TAS,1.1
TAS,3.07
TAS,-4.26
TAS,-11.03
TAS,-6.97
TAS,3.07
TAS,113.95
TAS,-2.04
TAS,-1.92
TAS,-1.83
TAS,-1.92
TAS,-50.0
TAS,-50.0
TAS,-19.48
TAS,-3.03
TAS,-3.43
TAS,-50.0
TAS,-5.36
TAS,-1.98
TAS,-0.52
TAS,0.01
TAS,0.01
TAS,-0.95
TAS,0.04
TAS,-1.36
TAS,-4.42
TAS,-10.51
TAS,-0.38
TAS,-0.38
TAS,0.04
TAS,0.01
TAS,-0.38
TAS,0.04
TAS,0.03
TAS,0.09
TAS,0.09
TAS,0.09
TAS,2.1
TAS,2.1
TAS,3.07
TAS,3.07
TAS,0.04
TAS,0.03
TAS,0.04
TAS,0.16
TAS,1.1
TAS,0.04
TAS,14.39
TAS,19.81
TAS,0.1
TAS,0.06
TAS,53.92
TAS,0.19
TAS,27.2
TAS,37.49
TAS,34.6
TAS,39.73
TAS,28.36
TAS,66.39
TAS,43.23
TAS,42.97
TAS,34.24
TAS,34.35
TAS,66.39
TAS,30.86
TAS,28.77
TAS,27.49
TAS,29.47
TAS,29.08
TAS,29.34
TAS,27.38
TAS,24.18
TAS,29.12
TAS,22.86
TAS,29.05
TAS,28.95
TAS,29.19
TAS,28.88
TAS,29.04
TAS,26.56
TAS,26.62
TAS,22.9
TAS,17.82
TAS,22.66
TAS,15.29
TAS,17.54
TAS,14.64
TAS,14.89
TAS,15.14
TAS,14.87
TAS,0.19
TAS,7.34
TAS,8.0
TAS,8.0
TAS,7.73
TAS,7.73
TAS,8.02
TAS,14.67
TAS,0.19
TAS,0.19
TAS,0.14
TAS,0.14
TAS,0.12
TAS,0.14
TAS,0.16
TAS,0.05
TAS,0.12
TAS,-1.89
TAS,0.16
TAS,0.32
TAS,3.07
TAS,8.67
TAS,0.19
TAS,0.19
TAS,0.16
TAS,5.22
TAS,0.19
TAS,0.19
TAS,8.63
TAS,8.6
TAS,7.79
TAS,0.31
TAS,0.19
TAS,0.31
TAS,8.6
TAS,0.32
TAS,0.31
VIC,85.87
VIC,84.59
VIC,84.06
